match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,1,CH Gayle,YV Takawale,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,2,CH Gayle,YV Takawale,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,3,CH Gayle,YV Takawale,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,4,CH Gayle,YV Takawale,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,5,CH Gayle,YV Takawale,M Morkel,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,6,YV Takawale,CH Gayle,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,1,CH Gayle,YV Takawale,UT Yadav,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,2,YV Takawale,CH Gayle,UT Yadav,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,3,YV Takawale,CH Gayle,UT Yadav,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,4,CH Gayle,YV Takawale,UT Yadav,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,5,CH Gayle,YV Takawale,UT Yadav,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,6,CH Gayle,YV Takawale,UT Yadav,0,0,0,0,0,0,0,0,0,CH Gayle,lbw,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,1,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,2,V Kohli,YV Takawale,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,3,V Kohli,YV Takawale,M Morkel,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,4,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,5,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,6,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,1,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,2,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,3,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,4,YV Takawale,V Kohli,UT Yadav,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,5,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,6,V Kohli,YV Takawale,UT Yadav,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,1,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,2,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,3,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,4,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,5,YV Takawale,V Kohli,M Morkel,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,6,YV Takawale,V Kohli,M Morkel,0,0,0,1,0,0,0,1,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,1,YV Takawale,V Kohli,SP Narine,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,2,YV Takawale,V Kohli,SP Narine,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,3,YV Takawale,V Kohli,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,4,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,5,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,6,YV Takawale,V Kohli,SP Narine,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,1,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,2,YV Takawale,V Kohli,R Vinay Kumar,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,3,YV Takawale,V Kohli,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,4,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,5,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,6,YV Takawale,V Kohli,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,1,YV Takawale,V Kohli,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,2,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,3,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,4,YV Takawale,V Kohli,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,5,YV Takawale,V Kohli,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,6,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,1,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,2,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,3,YV Takawale,V Kohli,R Vinay Kumar,0,0,0,0,0,0,6,0,6,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,4,YV Takawale,V Kohli,R Vinay Kumar,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,5,YV Takawale,V Kohli,R Vinay Kumar,0,0,0,1,0,0,0,1,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,6,V Kohli,YV Takawale,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,1,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,2,YV Takawale,V Kohli,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,3,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,4,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,5,YV Takawale,V Kohli,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,6,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,1,V Kohli,YV Takawale,SP Narine,0,0,0,1,0,0,0,1,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,2,YV Takawale,V Kohli,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,3,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,4,YV Takawale,V Kohli,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,5,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,6,YV Takawale,V Kohli,SP Narine,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,1,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,2,YV Takawale,V Kohli,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,3,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,6,0,6,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,4,V Kohli,YV Takawale,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,5,YV Takawale,V Kohli,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,6,YV Takawale,V Kohli,Shakib Al Hasan,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,1,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,2,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,3,V Kohli,YV Takawale,SP Narine,0,0,0,0,0,0,0,0,0,V Kohli,caught,M Morkel
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,4,Yuvraj Singh,YV Takawale,SP Narine,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,5,Yuvraj Singh,YV Takawale,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,13,6,YV Takawale,Yuvraj Singh,SP Narine,0,0,0,0,0,0,0,0,0,YV Takawale,bowled,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,1,Yuvraj Singh,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,2,AB de Villiers,Yuvraj Singh,Shakib Al Hasan,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,3,AB de Villiers,Yuvraj Singh,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,4,Yuvraj Singh,AB de Villiers,Shakib Al Hasan,0,1,0,0,0,0,0,1,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,5,Yuvraj Singh,AB de Villiers,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,6,AB de Villiers,Yuvraj Singh,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,14,7,AB de Villiers,Yuvraj Singh,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,1,AB de Villiers,Yuvraj Singh,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,2,AB de Villiers,Yuvraj Singh,M Morkel,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,3,Yuvraj Singh,AB de Villiers,M Morkel,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,4,AB de Villiers,Yuvraj Singh,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,5,AB de Villiers,Yuvraj Singh,M Morkel,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,15,6,AB de Villiers,Yuvraj Singh,M Morkel,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,1,Yuvraj Singh,AB de Villiers,UT Yadav,0,0,0,0,0,0,6,0,6,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,2,Yuvraj Singh,AB de Villiers,UT Yadav,0,0,0,4,0,0,0,4,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,3,Yuvraj Singh,AB de Villiers,UT Yadav,0,0,0,0,0,0,6,0,6,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,4,Yuvraj Singh,AB de Villiers,UT Yadav,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,5,Yuvraj Singh,AB de Villiers,UT Yadav,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,16,6,Yuvraj Singh,AB de Villiers,UT Yadav,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,1,AB de Villiers,Yuvraj Singh,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,2,Yuvraj Singh,AB de Villiers,SP Narine,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,R Vinay Kumar
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,3,AB de Villiers,S Rana,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,4,S Rana,AB de Villiers,SP Narine,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,5,AB de Villiers,S Rana,SP Narine,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,17,6,AB de Villiers,S Rana,SP Narine,0,0,0,0,0,0,0,0,0,AB de Villiers,bowled,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,1,S Rana,MA Starc,R Vinay Kumar,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,2,S Rana,MA Starc,R Vinay Kumar,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,3,S Rana,MA Starc,R Vinay Kumar,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,4,S Rana,MA Starc,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,5,MA Starc,S Rana,R Vinay Kumar,0,0,0,1,0,0,0,1,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,18,6,S Rana,MA Starc,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,1,S Rana,MA Starc,UT Yadav,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,2,MA Starc,S Rana,UT Yadav,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,3,MA Starc,S Rana,UT Yadav,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,4,S Rana,MA Starc,UT Yadav,0,0,0,0,1,0,2,1,3,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,5,S Rana,MA Starc,UT Yadav,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,6,S Rana,MA Starc,UT Yadav,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,19,7,S Rana,MA Starc,UT Yadav,0,0,0,0,0,0,0,0,0,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,20,1,MA Starc,S Rana,R Vinay Kumar,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,20,2,MA Starc,S Rana,R Vinay Kumar,0,0,0,0,0,0,4,0,4,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,20,3,MA Starc,S Rana,R Vinay Kumar,0,0,0,0,0,0,2,0,2,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,20,4,MA Starc,S Rana,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,20,5,S Rana,MA Starc,R Vinay Kumar,0,0,0,0,0,0,1,0,1,,,
506,2,Royal Challengers Bangalore,Kolkata Knight Riders,20,6,MA Starc,S Rana,R Vinay Kumar,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,1,1,DR Smith,F du Plessis,B Kumar,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,1,2,DR Smith,F du Plessis,B Kumar,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,1,3,DR Smith,F du Plessis,B Kumar,0,0,0,0,0,0,4,0,4,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,1,4,DR Smith,F du Plessis,B Kumar,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,1,5,DR Smith,F du Plessis,B Kumar,0,0,0,0,0,0,4,0,4,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,1,6,DR Smith,F du Plessis,B Kumar,0,0,0,0,0,0,4,0,4,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,2,1,F du Plessis,DR Smith,DW Steyn,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,2,2,F du Plessis,DR Smith,DW Steyn,0,0,0,0,0,0,4,0,4,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,2,3,F du Plessis,DR Smith,DW Steyn,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,2,4,F du Plessis,DR Smith,DW Steyn,0,0,0,0,0,0,4,0,4,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,2,5,F du Plessis,DR Smith,DW Steyn,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,2,6,F du Plessis,DR Smith,DW Steyn,0,0,0,0,0,0,4,0,4,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,3,1,DR Smith,F du Plessis,B Kumar,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,3,2,F du Plessis,DR Smith,B Kumar,0,0,0,0,0,0,4,0,4,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,3,3,F du Plessis,DR Smith,B Kumar,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,3,4,F du Plessis,DR Smith,B Kumar,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,3,5,DR Smith,F du Plessis,B Kumar,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,3,6,F du Plessis,DR Smith,B Kumar,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,4,1,F du Plessis,DR Smith,KV Sharma,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,4,2,DR Smith,F du Plessis,KV Sharma,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,4,3,DR Smith,F du Plessis,KV Sharma,0,0,0,0,0,0,0,0,0,F du Plessis,run out,KV Sharma
507,1,Chennai Super Kings,Sunrisers Hyderabad,4,4,DR Smith,SK Raina,KV Sharma,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,4,5,DR Smith,SK Raina,KV Sharma,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,4,6,DR Smith,SK Raina,KV Sharma,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,5,1,DR Smith,SK Raina,DW Steyn,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,5,2,DR Smith,SK Raina,DW Steyn,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,5,3,DR Smith,SK Raina,DW Steyn,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,5,4,DR Smith,SK Raina,DW Steyn,0,0,0,0,0,0,4,0,4,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,5,5,DR Smith,SK Raina,DW Steyn,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,5,6,DR Smith,SK Raina,DW Steyn,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,6,1,DR Smith,SK Raina,Parvez Rasool,0,0,0,0,0,0,6,0,6,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,6,2,DR Smith,SK Raina,Parvez Rasool,0,0,0,0,0,0,6,0,6,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,6,3,DR Smith,SK Raina,Parvez Rasool,0,0,0,0,0,0,6,0,6,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,6,4,DR Smith,SK Raina,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,6,5,SK Raina,DR Smith,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,6,6,DR Smith,SK Raina,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,7,1,DR Smith,SK Raina,KV Sharma,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,7,2,SK Raina,DR Smith,KV Sharma,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,7,3,DR Smith,SK Raina,KV Sharma,0,0,0,0,0,0,6,0,6,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,7,4,DR Smith,SK Raina,KV Sharma,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,7,5,DR Smith,SK Raina,KV Sharma,0,0,0,0,0,0,0,0,0,DR Smith,lbw,
507,1,Chennai Super Kings,Sunrisers Hyderabad,7,6,DJ Hussey,SK Raina,KV Sharma,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,8,1,SK Raina,DJ Hussey,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,8,2,DJ Hussey,SK Raina,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,8,3,SK Raina,DJ Hussey,Parvez Rasool,0,0,0,0,0,0,0,0,0,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,8,4,SK Raina,DJ Hussey,Parvez Rasool,0,0,0,0,0,0,1,0,1,,,
507,1,Chennai Super Kings,Sunrisers Hyderabad,8,5,DJ Hussey,SK Raina,Parvez Rasool,0,0,0,0,0,0,0,0,0,,,
