iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PRI,North America,Puerto Rico,2020-03-31,174,47,,6,1,,60.821,16.429,,2.097,0.35,,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-01,239,65,,8,2,,83.542,22.721,,2.796,0.699,,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-02,286,47,,11,3,,99.971,16.429,,3.845,1.049,,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-03,316,30,45.143,12,1,1.714,110.457,10.486,15.78,4.195,0.35,0.599,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-04,378,62,44.857,15,3,1.857,132.129,21.672,15.68,5.243,1.049,0.649,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-05,452,74,50.286,18,3,2.143,157.996,25.867,17.577,6.292,1.049,0.749,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-06,475,23,49.714,20,2,2.143,166.035,8.04,17.378,6.991,0.699,0.749,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-07,513,38,48.429,21,1,2.143,179.318,13.283,16.928,7.341,0.35,0.749,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-08,573,60,47.714,23,2,2.143,200.291,20.973,16.678,8.04,0.699,0.749,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-09,620,47,47.714,24,1,1.857,216.72,16.429,16.678,8.389,0.35,0.649,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-10,683,63,52.429,33,9,3,238.741,22.022,18.326,11.535,3.146,1.049,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-11,725,42,49.571,39,6,3.429,253.422,14.681,17.328,13.632,2.097,1.198,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-12,788,63,48,42,3,3.429,275.444,22.022,16.778,14.681,1.049,1.198,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-13,897,109,60.286,44,2,3.429,313.544,38.101,21.073,15.38,0.699,1.198,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-14,903,6,55.714,45,1,3.429,315.642,2.097,19.475,15.73,0.35,1.198,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-15,923,20,50,45,0,3.143,322.633,6.991,17.477,15.73,0,1.099,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-16,974,51,50.571,51,6,3.857,340.459,17.827,17.677,17.827,2.097,1.348,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-17,1043,69,51.429,56,5,3.286,364.578,24.119,17.977,19.575,1.748,1.149,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-18,1068,25,49,58,2,2.714,373.317,8.739,17.128,20.274,0.699,0.949,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-19,1118,50,47.143,60,2,2.571,390.794,17.477,16.479,20.973,0.699,0.899,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-20,1213,95,45.143,62,2,2.571,424.001,33.207,15.78,21.672,0.699,0.899,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-21,1252,39,49.857,63,1,2.571,437.634,13.632,17.427,22.022,0.35,0.899,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-22,1252,0,47,63,0,2.571,437.634,0,16.429,22.022,0,0.899,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-23,1252,0,39.714,64,1,1.857,437.634,0,13.882,22.371,0.35,0.649,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-24,1252,0,29.857,69,5,1.857,437.634,0,10.436,24.119,1.748,0.649,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-25,1276,24,29.714,77,8,2.714,446.023,8.389,10.387,26.915,2.796,0.949,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-26,1307,31,27,83,6,3.286,456.859,10.836,9.438,29.012,2.097,1.149,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-27,1371,64,22.571,84,1,3.143,479.23,22.371,7.89,29.362,0.35,1.099,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-28,1389,18,19.571,84,0,3,485.522,6.292,6.841,29.362,0,1.049,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-29,1400,11,21.143,86,2,3.286,489.367,3.845,7.39,30.061,0.699,1.149,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-04-30,1433,33,25.857,86,0,3.143,500.902,11.535,9.038,30.061,0,1.099,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-01,1539,106,41,92,6,3.286,537.954,37.052,14.331,32.158,2.097,1.149,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-02,1575,36,42.714,94,2,2.429,550.538,12.584,14.931,32.857,0.699,0.849,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-03,1757,182,64.286,95,1,1.714,614.155,63.618,22.471,33.207,0.35,0.599,,,,,,,,,,,,,,,,,,93.52,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-04,1808,51,62.429,97,2,1.857,631.982,17.827,21.822,33.906,0.699,0.649,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-05,1843,35,64.857,97,0,1.857,644.216,12.234,22.671,33.906,0,0.649,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-06,1924,81,74.857,99,2,1.857,672.53,28.313,26.166,34.605,0.699,0.649,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-07,1968,44,76.429,99,0,1.857,687.91,15.38,26.715,34.605,0,0.649,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-08,2031,63,70.286,102,3,1.429,709.931,22.022,24.568,35.654,1.049,0.499,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-09,2156,125,83,107,5,1.857,753.625,43.693,29.012,37.402,1.748,0.649,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-10,2173,17,59.429,108,1,1.857,759.567,5.942,20.773,37.751,0.35,0.649,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-11,2198,25,55.714,111,3,2,768.306,8.739,19.475,38.8,1.049,0.699,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-12,2256,58,59,113,2,2.286,788.58,20.274,20.623,39.499,0.699,0.799,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-13,2299,43,53.571,114,1,2.143,803.61,15.031,18.726,39.848,0.35,0.749,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-14,2329,30,51.571,115,1,2.286,814.097,10.486,18.027,40.198,0.35,0.799,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-15,2427,98,56.571,117,2,2.143,848.352,34.256,19.774,40.897,0.699,0.749,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-16,2542,115,55.143,122,5,2.143,888.55,40.198,19.275,42.645,1.748,0.749,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-17,2589,47,59.429,122,0,2,904.979,16.429,20.773,42.645,0,0.699,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-18,2646,57,64,123,1,1.714,924.903,19.924,22.371,42.994,0.35,0.599,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-19,2710,64,64.857,124,1,1.571,947.274,22.371,22.671,43.344,0.35,0.549,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-20,2805,95,72.286,124,0,1.429,980.481,33.207,25.267,43.344,0,0.499,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-21,2866,61,76.714,125,1,1.429,1001.804,21.322,26.815,43.693,0.35,0.499,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-22,2913,47,69.429,126,1,1.286,1018.232,16.429,24.269,44.043,0.35,0.449,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-23,3030,117,69.714,126,0,0.571,1059.129,40.897,24.368,44.043,0,0.2,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-24,3100,70,73,127,1,0.714,1083.598,24.468,25.517,44.393,0.35,0.25,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-25,3189,89,77.571,127,0,0.571,1114.708,31.11,27.115,44.393,0,0.2,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-26,3260,71,78.571,129,2,0.714,1139.525,24.818,27.464,45.092,0.699,0.25,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-27,3324,64,74.143,129,0,0.714,1161.897,22.371,25.916,45.092,0,0.25,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-28,3397,73,75.857,129,0,0.571,1187.413,25.517,26.516,45.092,0,0.2,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-29,3486,89,81.857,131,2,0.714,1218.523,31.11,28.613,45.791,0.699,0.25,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-30,3647,161,88.143,132,1,0.857,1274.8,56.277,30.81,46.14,0.35,0.3,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-05-31,3718,71,88.286,133,1,0.857,1299.618,24.818,30.86,46.49,0.35,0.3,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-01,3776,58,83.857,136,3,1.286,1319.892,20.274,29.312,47.538,1.049,0.449,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-02,3873,97,87.571,136,0,1,1353.798,33.906,30.61,47.538,0,0.35,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-03,3935,62,87.286,138,2,1.286,1375.47,21.672,30.511,48.238,0.699,0.449,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-04,4023,88,89.429,140,2,1.571,1406.23,30.76,31.26,48.937,0.699,0.549,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-05,4508,485,146,140,0,1.286,1575.761,169.531,51.034,48.937,0,0.449,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-06,4620,112,139,141,1,1.286,1614.91,39.149,48.587,49.286,0.35,0.449,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-07,4915,295,171,142,1,1.286,1718.027,103.117,59.773,49.636,0.35,0.449,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-08,4985,70,172.714,142,0,0.857,1742.495,24.468,60.372,49.636,0,0.3,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-09,5046,61,167.571,142,0,0.857,1763.818,21.322,58.574,49.636,0,0.3,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-10,5185,139,178.571,142,0,0.571,1812.405,48.587,62.419,49.636,0,0.2,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-11,5329,144,186.571,143,1,0.429,1862.74,50.335,65.216,49.985,0.35,0.15,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-12,5352,23,120.571,144,1,0.571,1870.779,8.04,42.145,50.335,0.35,0.2,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-13,5536,184,130.857,146,2,0.714,1935.096,64.317,45.741,51.034,0.699,0.25,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-14,5690,154,110.714,146,0,0.571,1988.926,53.83,38.7,51.034,0,0.2,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-15,5811,121,118,147,1,0.714,2031.222,42.295,41.247,51.384,0.35,0.25,,,,,,,,,,,,,,,,,,89.81,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-16,5890,79,120.571,147,0,0.714,2058.836,27.614,42.145,51.384,0,0.25,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-17,5951,61,109.429,147,0,0.714,2080.158,21.322,38.251,51.384,0,0.25,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-18,6003,52,96.286,147,0,0.571,2098.335,18.176,33.656,51.384,0,0.2,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-19,6111,108,108.429,147,0,0.429,2136.086,37.751,37.901,51.384,0,0.15,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-20,6111,0,82.143,147,0,0.143,2136.086,0,28.713,51.384,0,0.05,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-21,6463,352,110.429,147,0,0.143,2259.127,123.041,38.6,51.384,0,0.05,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-22,6525,62,102,149,2,0.286,2280.799,21.672,35.654,52.083,0.699,0.1,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-23,6564,39,96.286,149,0,0.286,2294.431,13.632,33.656,52.083,0,0.1,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-24,6685,121,104.857,149,0,0.286,2336.726,42.295,36.653,52.083,0,0.1,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-25,6820,135,116.714,149,0,0.286,2383.915,47.189,40.797,52.083,0,0.1,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-26,6877,57,109.429,151,2,0.571,2403.839,19.924,38.251,52.782,0.699,0.2,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-27,6922,45,115.857,151,0,0.571,2419.569,15.73,40.498,52.782,0,0.2,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-28,7066,144,86.143,152,1,0.714,2469.904,50.335,30.111,53.131,0.35,0.25,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-29,7189,123,94.857,153,1,0.571,2512.898,42.994,33.157,53.481,0.35,0.2,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-06-30,7250,61,98,153,0,0.571,2534.221,21.322,34.256,53.481,0,0.2,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-01,7465,215,111.429,153,0,0.571,2609.373,75.153,38.95,53.481,0,0.2,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-02,7537,72,102.429,153,0,0.571,2634.541,25.167,35.804,53.481,0,0.2,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-03,7608,71,104.429,153,0,0.286,2659.359,24.818,36.503,53.481,0,0.1,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-04,7683,75,108.714,154,1,0.429,2685.575,26.216,38.001,53.83,0.35,0.15,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-05,7687,4,88.714,155,1,0.429,2686.973,1.398,31.01,54.18,0.35,0.15,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-06,7916,229,103.857,155,0,0.286,2767.019,80.046,36.303,54.18,0,0.1,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-07,8585,669,190.714,155,0,0.286,3000.867,233.847,66.664,54.18,0,0.1,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-08,8714,129,178.429,157,2,0.571,3045.959,45.092,62.369,54.879,0.699,0.2,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-09,8904,190,195.286,159,2,0.857,3112.373,66.414,68.262,55.578,0.699,0.3,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-10,8904,0,185.143,159,0,0.857,3112.373,0,64.716,55.578,0,0.3,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-11,9296,392,230.429,159,0,0.714,3249.395,137.023,80.546,55.578,0,0.25,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-12,9533,237,263.714,167,8,1.714,3332.238,82.843,92.181,58.374,2.796,0.599,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-13,9821,288,272.143,167,0,1.714,3432.908,100.67,95.127,58.374,0,0.599,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-14,10010,189,203.571,167,0,1.714,3498.972,66.065,71.158,58.374,0,0.599,,,,,,,,,,,,,,,,,,65.74,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-15,10123,113,201.286,169,2,1.714,3538.471,39.499,70.359,59.074,0.699,0.599,,,,,,,,,,,,,,,,,,60.19,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
PRI,North America,Puerto Rico,2020-07-16,10379,256,210.714,171,2,1.714,3627.955,89.484,73.655,59.773,0.699,0.599,,,,,,,,,,,,,,,,,,60.19,2860840,376.232,38.2,15.168,9.829,35044.67,,108.094,12.9,,,,,80.1,
